,ARS,Heights
0,ARS102,2.9489795918367463
1,ARS102.5,0.6938775510203941
2,ARS103,0.5816326530612075
3,ARS104,5.306122448979597
4,ARS105,1.3163265306122833
5,ARS106,11.214285714285722
6,ARS107,26.62244897959181
7,ARS107.5,9.51020408163268
8,ARS108,187.60204081632668
9,ARS109,146.28571428571436
10,ARS110,212.91836734693882
11,ARS111,0.6530612244897875
12,ARS112,0.9387755102040071
13,ARS113,1.3877551020407155
14,ARS200,56.499999999999986
15,ARS201,43.3469387755102
16,ARS201.5,10.204081632653036
17,ARS201.7,0.755102040816309
18,ARS202,206.11224489795924
19,ARS203,0.5918367346939142
20,ARS206,0.7142857142857553
21,ARS207,3.683673469387776
22,ARS207.1,1.5816326530612168
23,ARS207.5,81.62244897959184
24,ARS207.8,4.969387755102132
25,ARS208,272.6224489795919
26,ARS209,283.8469387755103
27,ARS210.5,0.3469387755101062
28,ARS211,32.43877551020412
29,ARS212,6.632653061224523
30,ARS213,2.8571428571428377
31,ARS214,150.0714285714286
32,ARS215,9.21428571428583
33,ARS215.5,0.18367346938769613
34,ARS216,78.26530612244898
35,ARS217,0.4183673469387687
36,ARS218,0.43877551020406985
37,ARS219,2.295918367346855
38,ARS219.5,6.255102040816282
39,ARS220,120.6122448979592
40,ARS221,35.785714285714285
41,ARS221.5,0.15306122448980738
42,ARS222,1.8469387755101896
43,ARS222.5,1.6122448979591866
44,ARS223,0.5408163265306445
45,ARS224,0.6428571428571623
46,ARS225,0.8061224489795643
47,ARS227,1.9693877551020094
48,ARS228,3.214285714285723
49,ARS228.5,11.295918367346934
50,ARS229,21.83673469387755
51,ARS300,0.6326530612245097
52,ARS301,0.44897959183677816
53,ARS302,0.3061224489796587
54,ARS302,0.2448979591837224
55,ARS303,0.2755102040816746
56,ARS320,0.27551020408168825
57,ARS304,43.63265306122441
58,ARS305,296.77551020408157
59,ARS306,275.5102040816326
60,ARS307,210.67346938775503
61,ARS308,68.03061224489795
62,ARS309,108.89795918367349
63,ARS310,90.02040816326527
64,ARS313,0.3877551020408464
65,ARS314,0.4081632653060842
66,ARS314.5,0.40816326530622976
67,ARS315,81.06122448979589
68,ARS316,1.5306122448978203
69,ARS317,0.33673469387761573
70,ARS318,0.9081632653061672
71,ARS319,5.316326530612281
72,ARS400,2.3673469387755133
73,ARS403,1.295918367346948
74,ARS402.5,0.6122448979592097
75,ARS404,6.846938775510229
76,ARS405,1.5204081632652888
77,ARS405.5,0.15306122448975068
78,ARS406,23.714285714285705
79,ARS407,0.7142857142857357
80,ARS408,0.5306122448979551
81,ARS409,14.306122448979552
82,ARS409.3,0.948979591836716
83,ARS409.5,0.969387755102045
84,ARS410,0.948979591836739
85,ARS412,4.163265306122449
86,ARS413,97.29591836734693
87,ARS413.5,0.2653061224490066
88,ARS414,64.12244897959185
89,ARS415,212.06122448979596
90,ARS416,209.57142857142856
91,ARS417,59.10204081632649
92,ARS417.5,50.346938775510196
93,ARS418,276.1836734693877
94,ARS419,27.367346938775533
95,ARS420,6.255102040816357
96,ARS421,2.693877551020468
97,ARS422,2.6428571428570997
98,ARS422.5,1.4897959183674372
99,ARS423,1.4897959183673692
100,ARS425,10.20408163265305
101,ARS426.5,0.4285714285713947
102,ARS427.5,23.510204081632544
103,ARS428,278.40816326530603
104,ARS429,50.03061224489795
105,ARS429.5,0.3163265306121927
106,ARS430,54.4285714285714
107,ARS430.5,0.3265306122448979
108,ARS431,12.90816326530617
109,ARS431.5,0.6632653061224262
110,ARS431.7,0.15306122448977177
111,ARS432,174.65306122448976
112,ARS432.5,228.20408163265307
113,ARS433,2.612244897959207
114,ARS434,0.8265306122448891
115,ARS435,5.459183673469385
116,ARS437,12.68367346938779
117,ARS439.5,0.7551020408162902
118,ARS440,0.8979591836734448
119,ARS441,1.836734693877535
120,ARS442,24.081632653061238
121,ARS446,0.7448979591835183
122,ARS447,7.653061224489829
123,ARS502,78.24489795918369
124,ARS503,40.76530612244897
125,ARS504,10.091836734693882
126,ARS504.2,4.8061224489795755
127,ARS507,149.39795918367352
128,ARS508,300.1020408163268
129,ARS510,267.9183673469388
130,ARS511,217.16326530612255
131,ARS511.5,2.816326530612222
132,ARS512,4.673469387755045
133,ARS513.5,2.41836734693875
134,ARS513.7,6.581632653061186
135,ARS514,84.74489795918379
136,ARS514.5,1.714285714285712
137,ARS516,164.51020408163265
138,ARS517,36.76530612244897
139,ARS518,86.23469387755104
140,ARS519,55.13265306122454
141,ARS520,37.53061224489781
142,ARS521,0.31632653061227656
143,ARS522,3.8469387755102136
144,ARS523,52.642857142857146
145,ARS600.1,29.4591836734694
146,ARS600.2,0.9999999999999757
147,ARS600.3,3.0306122448979194
148,ARS600.4,3.3163265306122423
149,ARS601,0.8061224489795751
150,ARS602,0.7857142857142672
151,ARS603,1.7857142857143178
152,ARS603.1,0.9693877551020509
153,ARS603.5,84.234693877551
154,ARS604,11.785714285714233
155,ARS605,82.27551020408161
156,ARS606,228.80612244897955
157,ARS607,297.4285714285714
158,ARS608,10.122448979591896
159,ARS608.5,1.0102040816327833
160,ARS609,1.1530612244899492
161,ARS610,0.2244897959183739
162,ARS700.5,5.479591836734691
163,ARS702,6.214285714285692
164,ARS704,6.91836734693878
165,ARS706,2.6836734693877493
166,ARS707,39.50000000000004
167,ARS709,0.7551020408162973
168,ARS710,108.65306122448983
169,ARS711,0.28571428571417024
170,ARS712,0.32653061224488533
171,ARS714,102.83673469387762
172,ARS716,3.653061224489825
173,ARS717,45.999999999999986
174,ARS718,162.4183673469387
