,ARS,Heights
176,ARS720,78.27551020408163
177,ARS721,19.142857142857192
178,ARS722,37.6836734693878
179,ARS724.5,1.8673469387754908
180,ARS726,28.29591836734692
181,ARS727,85.04081632653059
182,ARS728,12.591836734693832
183,ARS729,16.081632653061213
184,ARS731,4.948979591836763
185,ARS731.5,206.21428571428567
186,ARS732,3.3265306122449325
187,ARS733,9.030612244897966
188,ARS734,22.734693877551056
189,ARS735,19.387755102040853
190,ARS735.5,0.9795918367347048
191,ARS131a,33.92857142857141
192,ARS131n,43.9795918367347
193,ARS802,23.051020408163296
194,ARS804,2.3877551020408436
195,ARS805,13.438775510204053
196,ARS805.5,0.3571428571428638
197,ARS805.7,20.846938775510196
198,ARS807,64.62244897959182
199,ARS808,10.295918367346923
200,ARS809,0.3775510204081647
